86,98,108,BLEU
147,89,67,ORANGE
132,109,58,JAUNE
77,87,128,BLEU
158,159,156,BLANC
72,72,90,BLEU
109,159,91,VERT
123,140,173,ROUGE
181,116,90,BLANC
133,51,50,ROUGE
181,155,16,JAUNE
76,142,58,VERT
184,161,15,JAUNE
144,114,51,JAUNE
141,84,74,ORANGE
157,185,169,BLANC
83,135,35,VERT
56,80,143,BLEU
99,47,45,ROUGE
94,147,88,VERT
158,79,44,ORANGE
